"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","digit","6 + 7 = 13","a","2903","large","109","T"
"0","word","eight + seven = fifteen","l","4686","large","109","T"
"1","word","seven + seven = fourteen","a","1679","large","109","T"
"1","digit","7 + 4 = 13","l","3367","large","109","F"
"1","digit","4 + 2 = 6","a","1707","small","109","T"
"1","word","eight + two = ten","a","1798","small","109","T"
"1","word","eight + five = seventeen","l","2924","large","109","F"
"1","word","seven + six = thirteen","a","2192","large","109","T"
"1","digit","6 + 6 = 12","a","1065","large","109","T"
"0","digit","4 + 8 = 11","a","1977","large","109","F"
"1","word","three + eight = twelve","l","2763","small","109","F"
"1","digit","8 + 6 = 18","l","4439","large","109","F"
"1","word","six + five = ten","l","2924","large","109","F"
"1","digit","3 + 9 = 12","a","1570","large","109","T"
"1","digit","9 + 5 = 16","l","3402","large","109","F"
"1","word","four + eight = twelve","a","2325","large","109","T"
"1","digit","7 + 7 = 14","a","1127","large","109","T"
"1","word","two + six = five","l","3249","small","109","F"
"1","word","eight + nine = sixteen","l","3399","large","109","F"
"1","digit","5 + 8 = 13","a","2404","large","109","T"
"1","digit","2 + 9 = 11","a","1452","small","109","T"
"1","digit","3 + 4 = 7","a","2112","small","109","T"
"1","digit","7 + 3 = 12","l","2568","small","109","F"
"0","word","nine + six = fifteen","l","6709","large","109","T"
"1","word","three + nine = twelve","a","1862","large","109","T"
"1","word","eight + eight = eighteen","l","2326","large","109","F"
"1","digit","9 + 8 = 15","l","4519","large","109","F"
"1","digit","5 + 4 = 9","a","1351","small","109","T"
"1","digit","8 + 8 = 13","l","966","large","109","F"
"1","word","three + two = seven","l","2563","small","109","F"
"1","word","two + four = six","a","1517","small","109","T"
"1","word","six + eight = fourteen","a","4093","large","109","T"
"1","word","seven + three = fourteen","l","2914","small","109","F"
"1","digit","7 + 9 = 16","a","2517","large","109","T"
"1","word","four + four = eight","a","1426","small","109","T"
"1","digit","5 + 3 = 4","l","3641","small","109","F"
"1","digit","2 + 5 = 11","l","1508","small","109","F"
"1","word","three + four = six","l","2179","small","109","F"
"1","digit","2 + 3 = 5","a","1063","small","109","T"
"1","digit","5 + 5 = 8","l","1026","small","109","F"
"1","word","four + nine = thirteen","a","2854","large","109","T"
"1","digit","6 + 5 = 14","l","3704","large","109","F"
"1","digit","2 + 2 = 6","l","952","small","109","F"
"0","word","seven + five = fourteen","a","2839","large","109","F"
"1","word","two + nine = eleven","a","4074","small","109","T"
"1","digit","3 + 3 = 6","a","852","small","109","T"
"1","word","four + five = thirteen","l","2202","small","109","F"
"1","digit","4 + 4 = 9","l","894","small","109","F"
"1","digit","7 + 8 = 15","a","1569","large","109","T"
"1","word","six + six = nine","l","1071","large","109","F"
"1","word","nine + five = eleven","l","2296","large","109","F"
"1","word","three + three = six","a","1256","small","109","T"
"1","word","six + four = nine","l","3852","small","109","F"
