"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","digit","9 + 6 = 11","a","6600","large","108","F"
"1","word","six + four = nine","a","2596","small","108","F"
"1","digit","6 + 4 = 10","l","1140","small","108","T"
"1","word","three + two = seven","a","2219","small","108","F"
"1","digit","5 + 4 = 9","l","1424","small","108","T"
"1","digit","3 + 4 = 7","l","2821","small","108","T"
"1","digit","2 + 5 = 11","a","2052","small","108","F"
"1","digit","4 + 4 = 9","a","1283","small","108","F"
"1","word","two + nine = eleven","l","2783","small","108","T"
"1","digit","2 + 2 = 6","a","1327","small","108","F"
"1","digit","8 + 6 = 18","a","2630","large","108","F"
"1","word","nine + five = eleven","a","5365","large","108","F"
"1","digit","3 + 8 = 10","a","2085","small","108","F"
"1","digit","9 + 8 = 15","a","3458","large","108","F"
"1","digit","2 + 8 = 10","l","1233","small","108","T"
"1","word","eight + two = ten","l","1792","small","108","T"
"1","digit","6 + 2 = 5","a","1741","small","108","F"
"1","word","two + two = four","l","1757","small","108","T"
"1","word","six + six = nine","a","1525","large","108","F"
"1","word","nine + six = fifteen","l","4930","large","108","T"
"1","digit","9 + 9 = 17","a","1666","large","108","F"
"1","word","four + nine = thirteen","l","4615","large","108","T"
"1","digit","7 + 8 = 15","l","1700","large","108","T"
"1","word","seven + nine = sixteen","l","7442","large","108","T"
"1","word","three + three = six","l","2382","small","108","T"
"1","digit","2 + 9 = 11","l","2021","small","108","T"
"1","digit","5 + 5 = 8","a","1296","small","108","F"
"1","word","seven + six = thirteen","l","5727","large","108","T"
"1","word","three + nine = twelve","l","2703","large","108","T"
"1","digit","7 + 3 = 12","a","1649","small","108","F"
"1","digit","5 + 3 = 4","a","2036","small","108","F"
"1","word","eight + eight = eighteen","a","2541","large","108","F"
"1","digit","7 + 4 = 13","a","3043","large","108","F"
"1","word","six + five = ten","a","3696","large","108","F"
"1","digit","8 + 8 = 13","a","3568","large","108","F"
"1","digit","9 + 5 = 16","a","3470","large","108","F"
"1","digit","7 + 7 = 14","l","1408","large","108","T"
"1","word","seven + two = nine","l","1682","small","108","T"
