"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","word","three + eight = twelve","a","1844","small","116","F"
"1","word","eight + nine = sixteen","a","2923","large","116","F"
"1","word","eight + five = seventeen","a","1688","large","116","F"
"1","digit","6 + 6 = 12","l","784","large","116","T"
"1","word","six + four = nine","a","1194","small","116","F"
"1","word","seven + seven = fourteen","l","1137","large","116","T"
"1","digit","5 + 5 = 8","a","1042","small","116","F"
"1","digit","2 + 9 = 11","l","866","small","116","T"
"1","digit","4 + 2 = 6","l","972","small","116","T"
"1","digit","3 + 8 = 10","a","1143","small","116","F"
"1","digit","6 + 2 = 5","a","1205","small","116","F"
"1","word","six + eight = fourteen","l","2383","large","116","T"
"0","digit","9 + 5 = 16","l","1125","large","116","F"
"1","word","two + six = five","a","2035","small","116","F"
"1","word","seven + four = twelve","a","3363","large","116","F"
"1","word","seven + nine = sixteen","l","2868","large","116","T"
"1","digit","4 + 8 = 11","a","1073","large","116","F"
"1","word","three + nine = twelve","l","2210","large","116","T"
"1","digit","7 + 3 = 12","a","2200","small","116","F"
"1","word","three + two = seven","a","1586","small","116","F"
"1","word","nine + six = fifteen","l","2308","large","116","T"
"1","digit","2 + 5 = 11","a","924","small","116","F"
"1","digit","3 + 4 = 7","l","923","small","116","T"
"1","word","seven + two = nine","l","1370","small","116","T"
"1","digit","2 + 3 = 5","l","1987","small","116","T"
"1","word","four + five = thirteen","a","2224","small","116","F"
"1","digit","2 + 8 = 10","l","753","small","116","T"
"1","word","three + four = six","a","1186","small","116","F"
"1","digit","6 + 7 = 13","l","1117","large","116","T"
"1","digit","3 + 3 = 6","l","737","small","116","T"
"1","word","five + two = four","a","1565","small","116","F"
"1","digit","7 + 4 = 13","a","1069","large","116","F"
"1","digit","5 + 3 = 4","a","1095","small","116","F"
"1","word","eight + two = ten","l","1095","small","116","T"
"1","digit","4 + 9 = 13","l","1500","large","116","T"
"1","digit","5 + 4 = 9","l","813","small","116","T"
"1","word","five + three = eight","l","998","small","116","T"
"1","word","four + four = eight","l","1035","small","116","T"
"1","digit","7 + 7 = 14","l","617","large","116","T"
"0","digit","8 + 6 = 18","l","812","large","116","F"
"1","digit","3 + 9 = 12","l","1417","large","116","T"
"1","word","six + three = nine","l","1108","small","116","T"
"1","word","three + three = six","l","862","small","116","T"
"1","digit","9 + 6 = 11","a","1012","large","116","F"
"1","word","two + two = four","l","698","small","116","T"
"1","digit","5 + 7 = 12","l","959","large","116","T"
"1","digit","3 + 6 = 7","a","812","small","116","F"
"1","digit","2 + 7 = 9","l","761","small","116","T"
"1","word","seven + six = thirteen","l","3208","large","116","T"
"1","word","six + six = nine","a","1084","large","116","F"
"1","digit","4 + 4 = 9","a","949","small","116","F"
"1","digit","9 + 8 = 15","a","2227","large","116","F"
"1","word","nine + nine = fifteen","a","1011","large","116","F"
"1","word","four + eight = twelve","l","1172","large","116","T"
"1","digit","2 + 2 = 6","a","826","small","116","F"
"1","word","seven + five = fourteen","a","3877","large","116","F"
"1","word","eight + eight = eighteen","a","1175","large","116","F"
"1","digit","8 + 8 = 13","a","915","large","116","F"
"1","digit","5 + 8 = 13","l","1763","large","116","T"
"1","word","nine + five = eleven","a","2595","large","116","F"
"1","digit","6 + 4 = 10","l","743","small","116","T"
"1","word","eight + seven = fifteen","l","2678","large","116","T"
"1","digit","7 + 8 = 15","l","1008","large","116","T"
"1","digit","9 + 9 = 17","a","798","large","116","F"
"1","word","five + five = eight","a","1272","small","116","F"
"1","word","six + five = ten","a","1747","large","116","F"
"1","word","two + four = six","l","1039","small","116","T"
"1","digit","7 + 9 = 16","l","1782","large","116","T"
"1","word","two + nine = eleven","l","1951","small","116","T"
"1","digit","6 + 5 = 14","a","994","large","116","F"
"1","word","four + nine = thirteen","l","1767","large","116","T"
"1","word","seven + three = fourteen","a","2080","small","116","F"
"1","word","three + nine = eleven","a","1959","large","116","F"
"1","word","six + six = twelve","l","998","large","116","T"
"1","digit","3 + 5 = 8","l","836","small","116","T"
"1","word","three + seven = ten","l","1214","small","116","T"
"1","digit","9 + 8 = 17","l","792","large","116","T"
"1","word","nine + nine = eighteen","l","975","large","116","T"
"1","digit","5 + 2 = 7","l","653","small","116","T"
"1","word","seven + six = twelve","a","1440","large","116","F"
"1","word","eight + nine = seventeen","l","1290","large","116","T"
"1","word","two + four = nine","a","1019","small","116","F"
"1","word","two + two = five","a","840","small","116","F"
"1","digit","3 + 6 = 9","l","684","small","116","T"
"1","word","nine + five = fourteen","l","1294","large","116","T"
"1","digit","5 + 8 = 17","a","3460","large","116","F"
"1","digit","6 + 7 = 14","a","1337","large","116","F"
"1","digit","8 + 3 = 11","l","1497","small","116","T"
"1","word","four + three = seven","l","1911","small","116","T"
"1","digit","9 + 5 = 14","l","1273","large","116","T"
"1","word","four + nine = sixteen","a","1385","large","116","F"
"1","word","three + six = seven","a","2331","small","116","F"
"1","word","three + three = four","a","1165","small","116","F"
"1","word","three + two = five","l","1208","small","116","T"
"1","word","eight + three = eleven","l","1593","small","116","T"
"1","digit","6 + 9 = 15","l","1460","large","116","T"
"1","digit","7 + 7 = 18","a","729","large","116","F"
"1","digit","8 + 8 = 16","l","696","large","116","T"
"1","digit","7 + 2 = 6","a","951","small","116","F"
"1","digit","7 + 4 = 11","l","1334","large","116","T"
"1","digit","7 + 9 = 13","a","1465","large","116","F"
"1","digit","6 + 2 = 8","l","725","small","116","T"
"1","word","six + two = eight","l","1419","small","116","T"
"1","digit","4 + 6 = 13","a","803","small","116","F"
"1","word","four + eight = nine","a","1129","large","116","F"
"1","digit","8 + 6 = 14","l","858","large","116","T"
"1","digit","9 + 9 = 18","l","630","large","116","T"
"1","digit","4 + 2 = 5","a","726","small","116","F"
"1","digit","2 + 2 = 4","l","631","small","116","T"
"1","word","five + four = nine","l","1666","small","116","T"
"1","word","two + eight = eleven","a","1668","small","116","F"
"1","word","six + nine = fourteen","a","3382","large","116","F"
"1","word","six + five = eleven","l","1170","large","116","T"
"1","word","five + five = ten","l","899","small","116","T"
"1","word","six + four = ten","l","973","small","116","T"
"0","digit","4 + 9 = 16","l","1063","large","116","F"
"1","word","two + five = seven","l","1210","small","116","T"
"1","digit","2 + 8 = 7","a","888","small","116","F"
"1","word","five + eight = thirteen","l","2775","large","116","T"
"1","digit","3 + 9 = 10","a","886","large","116","F"
"1","word","eight + eight = sixteen","l","825","large","116","T"
"1","word","two + seven = eight","a","1524","small","116","F"
"1","digit","5 + 7 = 11","a","2116","large","116","F"
"1","digit","3 + 7 = 10","l","980","small","116","T"
"1","word","five + seven = twelve","l","2222","large","116","T"
"1","word","four + four = six","a","1028","small","116","F"
"1","digit","5 + 5 = 10","l","608","small","116","T"
"1","digit","8 + 4 = 12","l","790","large","116","T"
"1","word","three + five = twelve","a","1122","small","116","F"
"1","digit","4 + 4 = 8","l","657","small","116","T"
"1","digit","2 + 9 = 8","a","819","small","116","F"
"1","digit","6 + 6 = 15","a","720","large","116","F"
"1","digit","8 + 7 = 12","a","1129","large","116","F"
"1","word","seven + seven = fifteen","a","22700","large","116","F"
"0","digit","3 + 3 = 7","l","1295","small","116","F"
"1","word","seven + nine = eighteen","a","4790","large","116","F"
"1","digit","6 + 5 = 11","l","735","large","116","T"
"1","word","seven + four = eleven","l","1711","large","116","T"
"1","word","seven + eight = thirteen","a","1549","large","116","F"
"0","digit","5 + 4 = 11","l","1315","small","116","F"
"1","digit","4 + 3 = 9","a","1759","small","116","F"
"1","digit","3 + 2 = 4","a","1050","small","116","F"
"1","word","two + nine = ten","a","1395","small","116","F"
