"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","digit","5 + 3 = 4","l","1463","small","107","F"
"1","digit","3 + 4 = 7","a","1069","small","107","T"
"1","digit","7 + 8 = 15","a","2343","large","107","T"
"1","word","nine + six = fifteen","a","2108","large","107","T"
"1","word","two + nine = eleven","a","2573","small","107","T"
"1","word","six + four = nine","l","1415","small","107","F"
"1","digit","2 + 7 = 9","a","913","small","107","T"
"1","word","six + five = ten","l","2522","large","107","F"
"1","word","four + five = thirteen","l","1646","small","107","F"
"1","digit","2 + 5 = 11","l","1587","small","107","F"
"1","word","eight + two = ten","a","1481","small","107","T"
"1","digit","7 + 7 = 14","a","1252","large","107","T"
"1","digit","6 + 7 = 13","a","2306","large","107","T"
"1","word","two + two = four","a","1089","small","107","T"
"1","digit","4 + 9 = 13","a","1312","large","107","T"
"1","digit","7 + 4 = 13","l","3601","large","107","F"
"1","digit","2 + 9 = 11","a","1116","small","107","T"
"1","digit","5 + 4 = 9","a","845","small","107","T"
"1","word","five + five = eight","l","1329","small","107","F"
"1","digit","9 + 9 = 17","l","1246","large","107","F"
"1","word","five + three = eight","a","1890","small","107","T"
"1","word","seven + two = nine","a","1168","small","107","T"
"1","digit","9 + 5 = 16","l","1988","large","107","F"
"1","digit","4 + 2 = 6","a","881","small","107","T"
"1","word","two + six = five","l","2620","small","107","F"
"1","word","seven + five = fourteen","l","6144","large","107","F"
"1","word","nine + nine = fifteen","l","1781","large","107","F"
"1","digit","5 + 8 = 13","a","2436","large","107","T"
"1","digit","6 + 4 = 10","a","781","small","107","T"
"1","digit","9 + 6 = 11","l","1128","large","107","F"
"1","digit","5 + 7 = 12","a","1205","large","107","T"
"1","digit","3 + 8 = 10","l","1108","small","107","F"
"1","word","six + six = nine","l","1168","large","107","F"
"1","word","four + four = eight","a","1071","small","107","T"
"1","digit","4 + 8 = 11","l","960","large","107","F"
"1","digit","3 + 3 = 6","a","830","small","107","T"
"1","digit","2 + 8 = 10","a","673","small","107","T"
"1","digit","6 + 5 = 14","l","2481","large","107","F"
"1","word","seven + nine = sixteen","a","2296","large","107","T"
"1","word","eight + nine = sixteen","l","2668","large","107","F"
"1","digit","6 + 2 = 5","l","1057","small","107","F"
"1","word","nine + five = eleven","l","1475","large","107","F"
