"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","digit","2 + 3 = 5","a","1015","small","105","T"
"1","word","four + eight = twelve","a","2441","large","105","T"
"1","digit","7 + 4 = 13","l","2644","large","105","F"
"1","word","eight + nine = sixteen","l","3430","large","105","F"
"1","digit","9 + 9 = 17","l","1257","large","105","F"
"1","digit","6 + 7 = 13","a","1890","large","105","T"
"1","digit","2 + 8 = 10","a","934","small","105","T"
"1","digit","4 + 8 = 11","l","2609","large","105","F"
"1","word","three + nine = twelve","a","1672","large","105","T"
"1","digit","4 + 2 = 6","a","830","small","105","T"
"1","word","two + four = six","a","1110","small","105","T"
"1","digit","7 + 7 = 14","a","963","large","105","T"
"1","word","three + four = six","l","2083","small","105","F"
"1","word","four + nine = thirteen","a","2985","large","105","T"
"1","word","two + six = five","l","1708","small","105","F"
"1","word","four + five = thirteen","l","1672","small","105","F"
"1","digit","3 + 8 = 10","l","1261","small","105","F"
"1","digit","2 + 9 = 11","a","1034","small","105","T"
"1","digit","9 + 8 = 15","l","2126","large","105","F"
"0","digit","9 + 5 = 16","a","1936","large","105","F"
"1","digit","2 + 7 = 9","a","1322","small","105","T"
"1","digit","2 + 5 = 11","l","2031","small","105","F"
"1","word","three + three = six","a","1923","small","105","T"
"1","word","eight + five = seventeen","l","3553","large","105","F"
"1","word","seven + six = thirteen","a","2241","large","105","T"
"1","digit","3 + 3 = 6","a","827","small","105","T"
"1","digit","7 + 9 = 16","a","3375","large","105","T"
"1","digit","5 + 5 = 8","l","1022","small","105","F"
"1","word","seven + nine = sixteen","a","2051","large","105","T"
"1","digit","5 + 4 = 9","a","1184","small","105","T"
"1","word","six + eight = fourteen","a","1891","large","105","T"
"1","digit","9 + 6 = 11","l","2159","large","105","F"
"1","digit","6 + 4 = 10","a","973","small","105","T"
"1","word","two + two = four","a","822","small","105","T"
"1","digit","3 + 9 = 12","a","1109","large","105","T"
"1","digit","8 + 6 = 18","l","1567","large","105","F"
"1","word","six + three = nine","a","1324","small","105","T"
"1","digit","4 + 9 = 13","a","1163","large","105","T"
"1","word","three + eight = twelve","l","2012","small","105","F"
"1","word","six + six = nine","l","1085","large","105","F"
"1","word","three + two = seven","l","1946","small","105","F"
"1","word","four + four = eight","a","944","small","105","T"
"0","word","eight + seven = fifteen","l","1599","large","105","T"
"1","word","seven + five = fourteen","l","5732","large","105","F"
"1","digit","7 + 8 = 15","a","2341","large","105","T"
"1","digit","7 + 3 = 12","l","1259","small","105","F"
"1","word","seven + three = fourteen","l","1389","small","105","F"
"1","digit","6 + 5 = 14","l","1625","large","105","F"
"1","word","nine + nine = fifteen","l","1237","large","105","F"
"1","word","five + two = four","l","1593","small","105","F"
"1","word","eight + eight = eighteen","l","1498","large","105","F"
"1","digit","4 + 4 = 9","l","1188","small","105","F"
"1","digit","6 + 2 = 5","l","1034","small","105","F"
"1","word","six + five = ten","l","2805","large","105","F"
"1","word","nine + five = eleven","l","1783","large","105","F"
"1","word","seven + seven = fourteen","a","1088","large","105","T"
"1","digit","5 + 8 = 13","a","2448","large","105","T"
"1","digit","6 + 6 = 12","a","797","large","105","T"
"1","word","seven + two = nine","a","1146","small","105","T"
"1","word","six + four = nine","l","1808","small","105","F"
"1","digit","2 + 2 = 6","l","973","small","105","F"
"1","word","nine + six = fifteen","a","2684","large","105","T"
"1","digit","5 + 7 = 12","a","3421","large","105","T"
"1","word","two + nine = eleven","a","1531","small","105","T"
"1","digit","8 + 8 = 13","l","930","large","105","F"
"1","digit","3 + 4 = 7","a","1072","small","105","T"
"1","word","eight + two = ten","a","1081","small","105","T"
"1","digit","5 + 3 = 4","l","1226","small","105","F"
