"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","word","three + eight = twelve","l","3141","small","113","F"
"1","digit","5 + 5 = 8","l","1381","small","113","F"
"1","digit","2 + 3 = 5","a","1241","small","113","T"
"1","digit","4 + 9 = 13","a","1642","large","113","T"
"1","word","six + four = nine","l","1320","small","113","F"
"1","digit","6 + 4 = 10","a","979","small","113","T"
"1","word","eight + nine = sixteen","l","3205","large","113","F"
"0","word","seven + five = fourteen","a","3927","large","113","F"
"1","digit","7 + 7 = 14","a","1299","large","113","T"
"1","digit","3 + 4 = 7","a","1796","small","113","T"
"1","word","nine + nine = fifteen","l","1975","large","113","F"
"1","digit","9 + 9 = 17","l","1695","large","113","F"
"1","digit","5 + 3 = 4","l","1606","small","113","F"
"1","word","three + four = six","l","2721","small","113","F"
"1","digit","4 + 4 = 9","l","2263","small","113","F"
"1","word","five + five = eight","l","1521","small","113","F"
"1","digit","5 + 8 = 13","a","3033","large","113","T"
"1","word","five + two = four","l","2939","small","113","F"
"1","word","seven + three = fourteen","l","2906","small","113","F"
"1","word","eight + eight = eighteen","l","1962","large","113","F"
"1","digit","7 + 8 = 15","a","1513","large","113","T"
"1","digit","2 + 5 = 11","l","1117","small","113","F"
"1","digit","2 + 9 = 11","a","974","small","113","T"
"1","digit","4 + 8 = 11","l","1650","large","113","F"
"1","digit","3 + 8 = 10","l","1095","small","113","F"
"1","word","two + nine = eleven","a","1464","small","113","T"
"1","word","two + two = four","a","1362","small","113","T"
"1","word","eight + five = seventeen","l","3320","large","113","F"
"1","word","four + four = eight","a","1244","small","113","T"
"1","word","five + three = eight","a","2570","small","113","T"
"1","digit","8 + 6 = 18","l","2466","large","113","F"
"1","digit","6 + 5 = 14","l","2029","large","113","F"
"1","digit","2 + 8 = 10","a","873","small","113","T"
"1","word","three + two = seven","l","1610","small","113","F"
"1","digit","3 + 9 = 12","a","1432","large","113","T"
"1","word","seven + two = nine","a","1226","small","113","T"
"1","word","seven + nine = sixteen","a","1848","large","113","T"
"1","word","two + four = six","a","1275","small","113","T"
"1","digit","2 + 7 = 9","a","762","small","113","T"
"1","word","six + six = nine","l","1769","large","113","F"
"1","word","two + six = five","l","2070","small","113","F"
"1","word","six + three = nine","a","2236","small","113","T"
"1","digit","6 + 2 = 5","l","1397","small","113","F"
"1","digit","9 + 8 = 15","l","1696","large","113","F"
"1","digit","3 + 3 = 6","a","1002","small","113","T"
"1","digit","5 + 7 = 12","a","2171","large","113","T"
"1","word","nine + six = fifteen","a","1798","large","113","T"
"1","word","six + five = ten","l","1674","large","113","F"
"1","word","seven + six = thirteen","a","3234","large","113","T"
"1","digit","7 + 9 = 16","a","1609","large","113","T"
"1","digit","9 + 5 = 16","l","1412","large","113","F"
"1","digit","9 + 6 = 11","l","1931","large","113","F"
"1","word","three + three = six","a","1255","small","113","T"
