"correct","format","problem","response","response_time","size","subject_nr","truth"
"1","word","five + two = four","l","2278","small","133","F"
"1","word","seven + six = thirteen","a","3966","large","133","T"
"1","digit","7 + 7 = 14","a","1889","large","133","T"
"1","word","three + eight = twelve","l","2637","small","133","F"
"1","digit","7 + 9 = 16","a","4026","large","133","T"
"1","digit","3 + 4 = 7","a","1820","small","133","T"
"1","digit","6 + 4 = 10","a","1248","small","133","T"
"1","digit","2 + 5 = 11","l","1026","small","133","F"
"1","word","nine + six = fifteen","a","2736","large","133","T"
"1","word","three + two = seven","l","2858","small","133","F"
"1","word","seven + five = fourteen","l","3491","large","133","F"
"1","digit","2 + 8 = 10","a","952","small","133","T"
"1","digit","8 + 6 = 18","l","4587","large","133","F"
"1","digit","5 + 5 = 8","l","1078","small","133","F"
"1","digit","3 + 6 = 7","l","3267","small","133","F"
"1","digit","8 + 8 = 13","l","1447","large","133","F"
"0","digit","3 + 3 = 6","l","946","small","133","T"
"1","word","five + three = eight","a","2717","small","133","T"
"1","word","five + five = eight","l","1232","small","133","F"
"1","word","eight + eight = eighteen","l","1570","large","133","F"
"1","digit","4 + 4 = 9","l","3953","small","133","F"
"1","digit","6 + 2 = 5","l","1402","small","133","F"
"1","digit","7 + 8 = 15","a","1513","large","133","T"
"1","digit","6 + 6 = 12","a","1047","large","133","T"
"1","digit","3 + 8 = 10","l","2019","small","133","F"
"1","digit","2 + 9 = 11","a","1463","small","133","T"
"1","word","two + four = six","a","2393","small","133","T"
"1","word","seven + seven = fourteen","a","2692","large","133","T"
"1","word","eight + nine = sixteen","l","2006","large","133","F"
"1","word","six + six = nine","l","1667","large","133","F"
"1","digit","5 + 7 = 12","a","2453","large","133","T"
"1","word","eight + five = seventeen","l","3191","large","133","F"
"1","digit","5 + 3 = 4","l","2484","small","133","F"
"1","digit","9 + 6 = 11","l","2359","large","133","F"
"1","word","seven + two = nine","a","1668","small","133","T"
"1","digit","2 + 2 = 6","l","1464","small","133","F"
"1","word","nine + five = eleven","l","3359","large","133","F"
"1","word","six + three = nine","a","1696","small","133","T"
"1","word","four + five = thirteen","l","1904","small","133","F"
"1","digit","5 + 8 = 13","a","2222","large","133","T"
"1","digit","4 + 9 = 13","a","2149","large","133","T"
"1","digit","5 + 4 = 9","a","2225","small","133","T"
"1","word","three + four = six","l","3110","small","133","F"
"1","digit","7 + 3 = 12","l","2442","small","133","F"
"1","word","four + four = eight","a","1439","small","133","T"
"1","digit","6 + 5 = 14","l","1754","large","133","F"
"1","word","two + two = four","a","1666","small","133","T"
"1","word","eight + two = ten","a","1491","small","133","T"
"1","digit","9 + 5 = 16","l","3926","large","133","F"
"1","word","four + nine = thirteen","a","4276","large","133","T"
"1","word","seven + three = fourteen","l","2446","small","133","F"
"1","digit","9 + 9 = 17","l","1508","large","133","F"
"1","digit","4 + 2 = 6","a","964","small","133","T"
"1","digit","4 + 8 = 11","l","2064","large","133","F"
"1","digit","2 + 7 = 9","a","2751","small","133","T"
"1","word","eight + seven = fifteen","a","4193","large","133","T"
"1","digit","7 + 4 = 13","l","2509","large","133","F"
"1","word","six + eight = fourteen","a","3196","large","133","T"
"1","word","three + nine = twelve","a","1969","large","133","T"
"1","digit","9 + 8 = 15","l","2752","large","133","F"
